ID,Account,Product,Period,Price
4491,Bedsoft,Devil Donut,4/18/2015,4.18
4493,Ificoact,Squishee,4/27/2015,12.15
4494,Holyncepha,Hot Dog,4/3/2015,5.37
4497,NotBase,Bowling Ball,4/29/2015,9.35
4498,NozyGiga,Snow Plow,4/8/2015,7.69
4501,Portmare,Saxophone Reed,4/23/2015,11.55
4502,Nordimi,Buzz Cola,4/22/2015,9.8
4512,Clownwean,Saxophone Reed,4/11/2015,10.37
4514,Lineadyne,Saxophone Reed,4/28/2015,8.39
4516,Sheerlism,Flower Bouquet,4/28/2015,12.23
4517,Pathbaud,Devil Donut,4/14/2015,4.66
4518,GreyPlanet,Squishee,4/14/2015,10.68
4520,Intellba,Krusty-Os,4/15/2015,11.54
4533,BearDigestAir,Barley,4/22/2015,11.79
4536,NearlyAce,Devil Donut,4/6/2015,12.95
4539,Ripplayer,Squishee,4/29/2015,9.01
4541,Mithelle,Barley,4/14/2015,5.3
4546,Rock4me,Snow Plow,4/27/2015,12.28
4548,Pistarynx,Barley,4/19/2015,6.59
4551,Audivinq,Snow Plow,4/23/2015,7.77
4560,DeckTruck,Devil Donut,4/26/2015,5.67
4566,HeheBraceFizz,Hot Dog,4/12/2015,8.17
4567,Candwire,Squishee,4/20/2015,11.08
4568,DoggIntincr,Buzz Cola,4/15/2015,11.58
4570,DudeCozy,Squishee,4/9/2015,3.37
4572,NotePuff,Snow Plow,4/25/2015,10.33
4574,ForlifeDream,Squishee,4/26/2015,8.69
4588,Firstrous,Pacifier,4/14/2015,7.19
4593,Chestium,Squishee,4/7/2015,10.8
4599,GossipNight,Pacifier,4/29/2015,4.5
4603,Networker,Krusty-Os,4/18/2015,6.44
4608,Goldencero,Pacifier,4/10/2015,12.73
4614,CuriousStorm,Flower Bouquet,4/2/2015,8.09
4622,NoticeSports,Hot Dog,4/6/2015,9.8
4624,GoldCrayon,Squishee,4/6/2015,4.68
4629,Emachere,Orange Punch,4/27/2015,3.04
4632,Lentelty,Slingshot,4/15/2015,6.49
4639,Greentgro,Snow Plow,4/2/2015,8.88
4645,Acme,Hot Dog,4/24/2015,3.83
4646,PiercePeach,Snow Plow,4/28/2015,9.73
4648,SnoopyTimes,Left-handed Scissors,4/22/2015,3.16
4651,Phiatechma,Left-handed Scissors,4/6/2015,3.51
4652,Careampa,Saxophone Reed,4/15/2015,3.5
4657,Citythr,Saxophone Reed,4/9/2015,7.44
4658,Mmershpo,Krusty-Os,4/18/2015,11.94
4663,Connenetti,Krusty-Os,4/21/2015,3.6
4664,Authorksto,Hot Dog,4/12/2015,11.37
4666,BiggExotic,Hot Dog,4/25/2015,3.77
4667,FoxLipsx,Flower Bouquet,4/26/2015,9.86
4690,Firectored,Almond Milk,4/18/2015,7.2
4691,Bingovence,Saxophone Reed,4/24/2015,9.2
4692,LuvBleak,Almond Milk,4/2/2015,12.84
4694,Namedstore,Left-handed Scissors,4/10/2015,5.46
4698,Docunche,Buzz Cola,4/23/2015,7.14
4699,Rushtumm,Pacifier,4/1/2015,10.16
4703,DudeCozy,Left-handed Scissors,4/7/2015,10.6
4704,Guantownta,Buzz Cola,4/20/2015,4.64
4707,Candwire,Snow Plow,4/10/2015,5.67
4711,DudeCakeGrabs,Pacifier,4/13/2015,7.17
4712,PurpleShoes,Slingshot,4/17/2015,5.13
4723,GloryPsychBuddy,Flower Bouquet,4/18/2015,7.76
4725,Enerpeop,Barley,4/20/2015,11.42
4726,AboutWise,Devil Donut,4/10/2015,5.28
4730,Daysseedia,Squishee,4/26/2015,11.09
4732,Divisional,Squishee,4/19/2015,8.7
4733,InvaderRoll,Devil Donut,4/17/2015,12.19
4735,Eurinewh,Krusty-Os,4/2/2015,11.6
4737,CrazyNumBrace,Saxophone Reed,4/15/2015,9.36
4740,Lodingee,Buzz Cola,4/2/2015,12.16
4745,Muddlembler,Devil Donut,4/12/2015,8.81
4749,Rock4me,Barley,4/27/2015,5.59
4750,Formerva,Left-handed Scissors,4/2/2015,6.1
4769,Propence,Saxophone Reed,4/20/2015,7.71
4770,ChiAra,Buzz Cola,4/20/2015,10.2
4773,Sigands,Orange Punch,4/10/2015,7.7
4781,Screenary,Snow Plow,4/5/2015,11.22
4783,Indileon,Bowling Ball,4/15/2015,5.26
4788,Greentgro,Flower Bouquet,4/17/2015,11.16
4790,Muddlembler,Almond Milk,4/12/2015,9.16
4794,Pyranka,Barley,4/19/2015,7.93
4801,Nediumpm,Squishee,4/4/2015,10.45
4802,Janionon,Orange Punch,4/30/2015,9.12
4803,LaxrWord,Snow Plow,4/27/2015,4.1
4808,Eurinewh,Almond Milk,4/4/2015,11.77
4809,GuyPhia,Hot Dog,4/24/2015,9.9
4810,HenryGhoul,Hot Dog,4/4/2015,4
4818,Lodingee,Pacifier,4/19/2015,11.17
4826,NearlyAce,Orange Punch,4/14/2015,6.43
4829,Mundelise,Almond Milk,4/28/2015,6.78
4833,Bridgec,Saxophone Reed,4/4/2015,11.84
4835,Outsourif,Left-handed Scissors,4/18/2015,10.92
4840,Gerrics,Pacifier,4/2/2015,9.21
4848,Perfeho,Snow Plow,4/15/2015,9.39
4851,NekoAngelic,Devil Donut,4/1/2015,5.28
4853,Precappl,Bowling Ball,4/8/2015,12.5
4854,Euphartn,Bowling Ball,4/25/2015,5.25
4862,Guantownta,Slingshot,4/28/2015,8.59
4863,Rushtumm,Orange Punch,4/16/2015,12.28
4865,Grundyneti,Almond Milk,4/1/2015,12.83
4867,Hartlinkel,Krusty-Os,4/27/2015,9.6
4868,Daranter,Bowling Ball,4/30/2015,10.57
4871,Countryboat,Krusty-Os,4/17/2015,11.99
4878,DudeCakeGrabs,Almond Milk,4/29/2015,4.79
4882,Blesselud,Krusty-Os,4/1/2015,5.34
4892,Enerpeop,Snow Plow,4/16/2015,12.66
4893,AlphaRpg,Saxophone Reed,4/17/2015,8.63
4894,PartyRoachMessage,Slingshot,4/19/2015,8.47
4895,LuvBleak,Barley,4/29/2015,3.38
4906,Nanosill,Snow Plow,4/2/2015,5.69
4909,Rainbower,Snow Plow,4/24/2015,7.55
4919,JungPeakTrimble,Snow Plow,4/18/2015,6.72
4923,BauerCheese,Krusty-Os,4/28/2015,12.61
4938,Global Media,Orange Punch,4/4/2015,4.7
4940,Masonomou,Flower Bouquet,4/1/2015,10.11
4944,Rincent,Krusty-Os,4/1/2015,5.6
4956,Crownettele,Snow Plow,4/7/2015,9.37
4964,Divisional,Saxophone Reed,4/9/2015,7.93
4968,PlaySnoop,Pacifier,4/10/2015,5.2
4971,DayWishFear,Orange Punch,4/9/2015,8
4972,Crownettele,Barley,4/22/2015,6.59
4974,BeHeadline,Saxophone Reed,4/19/2015,4.91
4976,Palecto,Buzz Cola,4/9/2015,4.59
4980,AboveRosa,Devil Donut,4/16/2015,5.87
4982,Doblanepm,Snow Plow,4/23/2015,7.85
4989,Lithornet,Snow Plow,4/12/2015,11.22
5000,Pariserlo,Flower Bouquet,4/20/2015,4.83
5001,Buddyanaphe,Saxophone Reed,1/14/2016,3.18
5002,Promsdeo,Squishee,1/13/2016,10.52
5003,GuyPhia,Hot Dog,1/13/2016,12.84
5004,Dolockar,Pacifier,1/10/2016,6.52
5005,Perustima,Almond Milk,1/31/2016,19.8
5006,Earthamackb,Flower Bouquet,1/23/2016,22.5
5007,Shoesasiane,Krusty-Os,1/6/2016,16.5
5008,Kittindol,Squishee,1/21/2016,19.06
5009,HellUpdate,Saxophone Reed,1/18/2016,19.44
5010,Gladples,Left-handed Scissors,1/29/2016,16.28
5011,HelloGrand,Slingshot,1/21/2016,21.42
5012,Mmershpo,Devil Donut,1/15/2016,19.3
5013,IteTabloid,Krusty-Os,1/1/2016,21
5014,HanShort,Krusty-Os,1/16/2016,11.6
5015,Pariserlo,Krusty-Os,1/29/2016,25.26
5016,Puppygman,Snow Plow,1/8/2016,11.34
5017,Bullowerre,Almond Milk,1/20/2016,9
5018,Grouptu,Krusty-Os,1/23/2016,20.7
5019,BugsSlayr,Snow Plow,1/7/2016,16.64
5020,Advenopy,Buzz Cola,1/18/2016,15.56
5021,Reportsur,Flower Bouquet,1/8/2016,23.12
5022,Cuficel,Devil Donut,1/3/2016,14.28
5023,NumeroTroik,Squishee,1/6/2016,8.9
5024,PrestigeGlossy,Flower Bouquet,1/24/2016,25.68
5025,Portmare,Orange Punch,1/6/2016,13.68
5026,InloveDiary,Saxophone Reed,1/9/2016,25.86
5027,Anhartzimm,Squishee,1/16/2016,12.16
5028,Latinament,Almond Milk,1/28/2016,19.14
5029,Equancoat,Saxophone Reed,1/23/2016,7.16
5030,Diaryptor,Slingshot,1/2/2016,21.94
5031,Enzapper,Flower Bouquet,1/3/2016,14.46
5032,Selverac,Barley,1/7/2016,21.34
5033,Proudonnati,Bowling Ball,1/20/2016,15.04
5034,Global Media,Bowling Ball,1/12/2016,11.62
5035,BingCheerup,Saxophone Reed,1/24/2016,18.76
5036,IamBillHannah,Bowling Ball,1/19/2016,13.08
5037,CleverSimple,Krusty-Os,1/30/2016,24.68
5038,Bauhand,Barley,1/12/2016,22.12
5039,NotBase,Hot Dog,1/8/2016,23.16
5040,Screenary,Saxophone Reed,1/3/2016,18.26
5041,Okcupercl,Hot Dog,1/20/2016,14.68
5042,Quintin,Almond Milk,1/20/2016,8.1
5043,Awareceleve,Snow Plow,1/4/2016,13.76
5044,GinoWillows,Buzz Cola,1/26/2016,7.54
5045,LuvBleak,Barley,1/11/2016,21.08
5046,Bedsoft,Flower Bouquet,1/1/2016,9.18
5047,HulkBlonde,Almond Milk,1/12/2016,6.64
5048,Mithelle,Krusty-Os,1/26/2016,15.44
5049,MagazineMercy,Almond Milk,1/26/2016,21.36
5050,Palecto,Devil Donut,1/15/2016,17.9
5051,Hopercomni,Flower Bouquet,1/22/2016,22.82
5052,Bozicalyste,Slingshot,1/28/2016,17.14
5053,Dailiesol,Orange Punch,1/20/2016,13.68
5054,BlogVod,Bowling Ball,1/19/2016,19.78
5055,EyesWaveWaka,Buzz Cola,1/12/2016,22.02
5056,GoldCrayon,Saxophone Reed,1/29/2016,7.92
5057,HulkBlonde,Devil Donut,1/1/2016,11.58
5058,Pistarynx,Orange Punch,1/2/2016,18.66
5059,Dickader,Buzz Cola,1/6/2016,19.94
5060,FantasyXoxox,Slingshot,1/30/2016,22.82
5061,Cochinger,Orange Punch,1/10/2016,11.64
5062,Japanos,Orange Punch,1/22/2016,9.52
5063,Daranter,Pacifier,1/28/2016,25.94
5064,ForlifeLittle,Slingshot,1/4/2016,24.38
5065,Hopebbield,Barley,1/3/2016,8.08
5066,Holyncepha,Slingshot,1/24/2016,13.7
5067,Dustpla,Squishee,1/6/2016,22.64
5068,Careampa,Flower Bouquet,1/13/2016,6.02
5069,AboutWise,Hot Dog,1/13/2016,17.18
5070,BauerPure,Almond Milk,1/14/2016,19.7
5071,Buddyella,Snow Plow,1/1/2016,24.4
5072,Funkimagia,Barley,1/19/2016,17.82
5073,Gambitches,Devil Donut,1/8/2016,25.46
5074,Feistybera,Buzz Cola,1/20/2016,18.02
5075,Deepnesca,Almond Milk,1/14/2016,14.86
5076,Forsyncer,Left-handed Scissors,1/29/2016,18.6
5077,RatWitchHott,Slingshot,1/27/2016,6.28
5078,ChonePitcher,Krusty-Os,1/2/2016,14.16
5079,Mundelise,Squishee,1/1/2016,23.44
5080,BugsSlayr,Krusty-Os,1/25/2016,15.02
5081,FixEver,Orange Punch,1/14/2016,6.68
5082,Ensererry,Bowling Ball,1/13/2016,11.74
5083,Melchuran,Saxophone Reed,1/24/2016,10.24
5084,Ificoact,Squishee,1/2/2016,7.38
5085,Mazdobatu,Buzz Cola,1/8/2016,13.8
5086,Reportsur,Buzz Cola,1/23/2016,12.84
5087,Eapperpl,Bowling Ball,1/23/2016,8.12
5088,ArsenalKino,Orange Punch,1/17/2016,24.82
5089,Anospeak,Slingshot,1/19/2016,6.78
5090,HelloGrand,Pacifier,1/14/2016,18.28
5091,Daysseedia,Left-handed Scissors,1/20/2016,20.54
5092,Lacegere,Barley,1/8/2016,23
5093,Donaldenes,Bowling Ball,1/29/2016,12.38
5094,Mediantam,Squishee,1/10/2016,14.86
5095,Parkettsto,Devil Donut,1/10/2016,20
5096,IanInspiring,Hot Dog,1/30/2016,10.34
5097,LogFly,Buzz Cola,1/22/2016,19.26
5098,Cardroug,Bowling Ball,1/21/2016,12.64
5099,Precappl,Left-handed Scissors,1/19/2016,24.66
5100,HulkDiagonal,Krusty-Os,1/28/2016,22.88
5101,Alessata,Slingshot,1/30/2016,16.06
5102,Burdtaxw,Pacifier,1/24/2016,12.78
5103,Flakergo,Bowling Ball,1/6/2016,25.4
5104,Eurinewh,Flower Bouquet,1/16/2016,10.04
5105,BoaFairy,Saxophone Reed,1/18/2016,21.02
5106,Enerpeop,Devil Donut,1/19/2016,6.96
5107,Lutechax,Hot Dog,1/9/2016,8.76
5108,Bizarrevces,Bowling Ball,1/15/2016,13.02
5109,Cochinger,Krusty-Os,1/23/2016,8.6
5110,Boxwoodet,Pacifier,1/30/2016,10.86
5111,Pathbaud,Flower Bouquet,1/18/2016,23.48
5112,GossipNight,Buzz Cola,1/8/2016,9.22
5113,KaptainHerald,Snow Plow,1/5/2016,7.46
5114,CatHorray,Barley,1/28/2016,11.2
5115,Remedios,Bowling Ball,1/28/2016,21.6
5116,AboveRosa,Slingshot,1/13/2016,19.38
5117,MagazineMercy,Squishee,1/6/2016,19.2
5118,Eitelpali,Snow Plow,1/6/2016,10.74
5119,HeheBraceFizz,Pacifier,1/13/2016,19.6
5120,RatWitchHott,Slingshot,1/4/2016,20.74
5121,Gamedirsil,Saxophone Reed,1/30/2016,16.78
5122,HeavenNarrative,Almond Milk,1/4/2016,25.9
5123,Saiyanetho,Left-handed Scissors,1/11/2016,18.02
5124,LatestPeach,Saxophone Reed,1/10/2016,24.56
5125,CleverSimple,Devil Donut,1/13/2016,13.18
5126,Hotsper,Devil Donut,1/23/2016,15.54
5127,Boardam,Left-handed Scissors,1/21/2016,9
5128,Nanosill,Flower Bouquet,1/7/2016,16.18
5129,Bingovence,Buzz Cola,1/27/2016,17.76
5130,Slayerptig,Almond Milk,1/4/2016,7.02
5131,AshKlugFluent,Devil Donut,1/17/2016,14.88
5132,Oneareratec,Barley,1/7/2016,7.2
5133,Gamedirsil,Devil Donut,1/26/2016,17.4
5134,Mubarnet,Squishee,1/25/2016,24.38
5135,Legendehic,Pacifier,1/24/2016,24.32
5136,Ollynden,Devil Donut,1/8/2016,22.44
5137,EyesWaveWaka,Orange Punch,1/26/2016,22.32
5138,Pyranka,Left-handed Scissors,1/8/2016,18.32
5139,Bradeluxie,Devil Donut,1/24/2016,15.86
5140,Choicance,Hot Dog,1/5/2016,19.8
5141,Bedsoft,Left-handed Scissors,1/16/2016,12.86
5142,Angelstage,Krusty-Os,1/2/2016,23.68
5143,Logiclynn,Pacifier,1/23/2016,18.42
5144,Bryankpi,Bowling Ball,1/6/2016,25.66
5145,Intincrol,Bowling Ball,1/31/2016,21.14
5146,NumeroTroik,Barley,1/10/2016,13.44
5147,Communique,Squishee,1/30/2016,9.4
5148,Mmershpo,Krusty-Os,1/8/2016,10.4
5149,Boardam,Flower Bouquet,1/26/2016,22.44
5150,Mintaliers,Almond Milk,1/6/2016,5.1
5151,ForlifeLittle,Left-handed Scissors,1/10/2016,7.68
5152,Okcupercl,Squishee,1/5/2016,6.41
5153,HanShort,Snow Plow,1/12/2016,11.5
5154,FighterDiary,Flower Bouquet,1/7/2016,12.32
5155,PurpleShoes,Slingshot,1/29/2016,7.47
5156,Prophecyst,Hot Dog,1/24/2016,5.17
5157,GreyPlanet,Left-handed Scissors,1/22/2016,7.79
5158,Palecto,Saxophone Reed,1/19/2016,9.95
5159,Dolockar,Flower Bouquet,1/8/2016,6.89
5160,Maxieldse,Left-handed Scissors,1/15/2016,10.96
5161,AutLess,Buzz Cola,1/3/2016,6.4
5162,SnoopyTimes,Left-handed Scissors,1/6/2016,4.32
5163,CuriousStorm,Saxophone Reed,1/23/2016,7.93
5164,Muddlembler,Barley,1/30/2016,6.38
5165,BristleSell,Bowling Ball,1/14/2016,8.69
5166,BugsSlayr,Krusty-Os,1/4/2016,3.73
5167,FootballNot,Krusty-Os,1/20/2016,12.37
5168,Fangossen,Left-handed Scissors,1/14/2016,3.42
5169,Buckete,Snow Plow,1/10/2016,8.94
5170,Cuficel,Slingshot,1/15/2016,11
5171,Remedios,Hot Dog,1/12/2016,11.39
5172,BlogVod,Flower Bouquet,1/15/2016,10.71
5173,ShowHead,Hot Dog,1/11/2016,11.85
5174,Bevectican,Snow Plow,1/27/2016,7.47
5175,Promsdeo,Saxophone Reed,1/26/2016,4.33
5176,Guantorona,Left-handed Scissors,1/17/2016,5.06
5177,ChonePitcher,Krusty-Os,1/1/2016,6.67
5178,Chilledet,Left-handed Scissors,1/21/2016,5.87
5179,Apenguinda,Krusty-Os,1/15/2016,7.56
5180,GurlyJinPersonal,Bowling Ball,1/16/2016,3.36
5181,Grouptu,Bowling Ball,1/19/2016,3.26
5182,GrabsWillows,Devil Donut,1/13/2016,10.46
5183,Insideret,Krusty-Os,1/25/2016,11.32
5184,Hectakent,Pacifier,1/4/2016,3.29
5185,HeraldEye,Pacifier,1/23/2016,6.2
5186,KiddoAnhart,Left-handed Scissors,1/24/2016,12.82
5187,ChellTown,Barley,1/9/2016,8.7
5188,GoldCrayon,Bowling Ball,1/18/2016,4.89
5189,FantasyXoxox,Orange Punch,1/19/2016,3.18
5190,PrimeEye,Left-handed Scissors,1/31/2016,3.97
5191,HelloGrand,Buzz Cola,1/11/2016,7.59
5192,ArsenalTalk,Bowling Ball,1/4/2016,4.4
5193,Ollynden,Barley,1/18/2016,7.73
5194,PartyGotInspiring,Slingshot,1/15/2016,7.19
5195,Animorror,Barley,1/20/2016,7.29
5196,Pooleachou,Pacifier,1/1/2016,9.13
5197,Enturis,Saxophone Reed,1/7/2016,6.74
5198,HomeySchool,Almond Milk,1/16/2016,12.88
5199,BuffyArsenal,Hot Dog,1/15/2016,8.18
5200,Mdogglectus,Hot Dog,1/27/2016,11.03
5201,Lacegere,Snow Plow,1/22/2016,8.5
5202,Shualich,Krusty-Os,1/6/2016,3.04
5203,Heaticel,Flower Bouquet,1/17/2016,4.42
5204,PartyGotInspiring,Barley,1/1/2016,3.64
5205,PopularTwinkle,Almond Milk,1/23/2016,10.47
5206,Lacegere,Almond Milk,1/12/2016,9.71
5207,HeavenNarrative,Pacifier,1/10/2016,8.47
5208,JimForlife,Almond Milk,1/11/2016,10.74
5209,HanShort,Bowling Ball,1/8/2016,8.72
5210,NoticeSports,Squishee,1/21/2016,4.43
5211,Posamne,Almond Milk,1/10/2016,3.51
5212,Enlisher,Buzz Cola,1/16/2016,3.41
5213,ArsenalTalk,Hot Dog,1/27/2016,9.85
5214,Inaching,Left-handed Scissors,1/27/2016,11.11
5215,Deepnesca,Buzz Cola,1/31/2016,9.05
5216,ListHaro,Pacifier,1/27/2016,12.87
5217,Adsmanda,Flower Bouquet,1/28/2016,4.99
5218,BuffyArsenal,Barley,1/28/2016,6.95
5219,DeckTruck,Barley,1/4/2016,6.28
5220,Nepheworma,Flower Bouquet,1/9/2016,5.31
5221,Pathours,Orange Punch,1/30/2016,4.96
5222,Fangossen,Devil Donut,1/20/2016,12.87
5223,InloveDiary,Saxophone Reed,1/17/2016,11.83
5224,HeheBraceFizz,Almond Milk,1/19/2016,6.34
5225,Docunche,Left-handed Scissors,1/31/2016,3.74
5226,GurlyJinPersonal,Snow Plow,1/8/2016,5.1
5227,Firstrous,Devil Donut,1/29/2016,3.92
5228,MatrixAmerica,Buzz Cola,1/1/2016,6.42
5229,Kenkatani,Devil Donut,1/12/2016,11.64
5230,Farercashop,Hot Dog,1/9/2016,3.1
5231,Nozyforbox,Buzz Cola,1/29/2016,11.96
5232,Footballee,Saxophone Reed,1/24/2016,7.82
5233,Momjudebi,Saxophone Reed,1/20/2016,3.66
5234,Papertica,Barley,1/17/2016,9.8
5235,Acme,Orange Punch,1/19/2016,4.91
5236,NumeroTroik,Buzz Cola,1/1/2016,5.34
5237,Careampa,Slingshot,1/26/2016,10.81
5238,Outsourif,Bowling Ball,1/26/2016,11.65
5239,Eapperpl,Almond Milk,1/5/2016,7.14
5240,Chontron,Buzz Cola,1/28/2016,4.73
5241,HulkDiagonal,Hot Dog,1/16/2016,4.57
5242,Boardam,Saxophone Reed,1/6/2016,6.1
5243,Mdogglectus,Almond Milk,1/8/2016,6.08
5244,Gambitches,Orange Punch,1/21/2016,11.03
5245,BauerPure,Buzz Cola,1/22/2016,8.06
5246,Advenopy,Flower Bouquet,1/14/2016,11.9
5247,PlaySnoop,Orange Punch,1/12/2016,3.75
5248,Stargalta,Bowling Ball,1/29/2016,7.84
5249,Dolockar,Orange Punch,1/4/2016,5.4
5250,Bothybarosa,Krusty-Os,1/15/2016,11.07
5251,Prophecyst,Barley,1/19/2016,11.59
5252,HeavenNarrative,Pacifier,1/30/2016,4
5253,ExpertWitch,Slingshot,1/29/2016,6.9
5254,Papertica,Hot Dog,1/8/2016,12.51
5255,Recipecide,Devil Donut,1/20/2016,3.04
5256,PlentyBago,Hot Dog,1/15/2016,11.57
5257,Razualyser,Saxophone Reed,1/31/2016,3.62
5258,Gerystat,Orange Punch,1/4/2016,12.05
5259,ChiriShabby,Bowling Ball,1/5/2016,9.26
5260,BristleSell,Almond Milk,1/28/2016,4.28
5261,Bloodiell,Pacifier,1/28/2016,3.37
5262,Ronquak,Almond Milk,1/14/2016,10.44
5263,Headlines,Devil Donut,1/4/2016,10.66
5264,Clownwean,Squishee,1/10/2016,12.51
5265,Devonalchem,Bowling Ball,1/19/2016,5.25
5266,PurpleShoes,Krusty-Os,1/2/2016,7.72
5267,BugsSlayr,Bowling Ball,1/28/2016,11.1
5268,Dickader,Barley,1/10/2016,6.51
5269,Hippopton,Devil Donut,1/27/2016,7.82
5270,Optionic,Bowling Ball,1/11/2016,12.19
5271,AttractiveSizzlin,Snow Plow,1/5/2016,12.66
5272,Cyberione,Krusty-Os,1/1/2016,4.27
5273,Kinguebi,Left-handed Scissors,1/17/2016,7.44
5274,PurpleShoes,Barley,1/28/2016,10.8
5275,FreexCasual,Snow Plow,1/6/2016,5.92
5276,Cellisti,Buzz Cola,1/10/2016,5.99
5277,DoubleTen,Squishee,1/25/2016,5.92
5278,2cuterreenp,Flower Bouquet,1/17/2016,6.05
5279,Flakergo,Buzz Cola,1/10/2016,12.52
5280,GoldCrayon,Bowling Ball,1/15/2016,4.48
5281,MonBoost,Barley,1/25/2016,10.9
5282,BizarrePinch,Orange Punch,1/23/2016,3.09
5283,Careampa,Almond Milk,1/7/2016,4.63
5284,Finaldelu,Slingshot,1/16/2016,3.82
5285,Kampenta,Almond Milk,1/20/2016,11.71
5286,Mesorock,Snow Plow,1/25/2016,3.84
5287,Boxwoodet,Left-handed Scissors,1/4/2016,9.02
5288,Fallsbergen,Saxophone Reed,1/2/2016,12.42
5289,Buddyanaphe,Buzz Cola,1/15/2016,12.01
5290,Meadomark,Flower Bouquet,1/11/2016,10.1
5291,MyheroCurious,Snow Plow,1/1/2016,8.67
5292,BoaFairy,Hot Dog,1/28/2016,5.82
5293,MundeLogicLittle,Buzz Cola,1/6/2016,9.4
5294,BurntFear,Buzz Cola,1/24/2016,4.33
5295,Fallstaciom,Devil Donut,1/7/2016,12.5
5296,ApenguinInca,Bowling Ball,1/29/2016,10.35
5297,BugsSlayr,Pacifier,1/13/2016,6.25
5298,Donaldenes,Slingshot,1/1/2016,11.8
5299,Grouptics,Hot Dog,1/29/2016,6.83
5300,Acme,Flower Bouquet,1/6/2016,3.75
5301,Cyberione,Squishee,1/14/2016,7.87
5302,Nioneenf,Pacifier,1/28/2016,4.19
5303,Jobbcoqu,Bowling Ball,1/24/2016,7.37
5304,MinyOlympic,Left-handed Scissors,1/21/2016,10.38
5305,RatWitchHott,Almond Milk,1/2/2016,9.65
5306,Seepanethor,Buzz Cola,1/21/2016,7.51
5307,NeoSing,Buzz Cola,1/12/2016,9.2
5308,Clericmat,Almond Milk,1/27/2016,12.12
5309,Chicatrisv,Pacifier,1/20/2016,9
5310,Audivinq,Bowling Ball,1/4/2016,10.43
5311,Guantorona,Hot Dog,1/6/2016,9.98
5312,Maxieldse,Krusty-Os,1/19/2016,12.88
5313,Meadomark,Left-handed Scissors,1/8/2016,6.62
5314,Sigands,Saxophone Reed,1/29/2016,5.91
5315,Bulletinte,Slingshot,1/5/2016,7.73
5316,Eapperpl,Pacifier,1/9/2016,9.08
5317,Hopebbield,Krusty-Os,1/31/2016,6.1
5318,Greentgro,Left-handed Scissors,1/1/2016,4.97
5319,HelloGrand,Buzz Cola,1/14/2016,7.72
5320,Insideret,Krusty-Os,1/7/2016,9.97
5321,Gamedirsil,Hot Dog,1/25/2016,4.29
5322,HellUpdate,Devil Donut,1/24/2016,8.35
5323,Crawlergy,Snow Plow,1/31/2016,7.66
5324,Docunche,Slingshot,1/12/2016,3.36
5325,Eurinewh,Pacifier,1/4/2016,12.66
5326,Poshytess,Slingshot,1/3/2016,7.93
5327,Cyberione,Saxophone Reed,1/8/2016,11.72
5328,JunkyZest,Buzz Cola,1/24/2016,6.31
5329,Intendscr,Slingshot,1/10/2016,4.08
5330,BrainyZollo,Krusty-Os,1/30/2016,12.01
5331,Melchuran,Squishee,1/18/2016,7.61
5332,HeheBraceFizz,Hot Dog,1/21/2016,4.09
5333,Poshytess,Squishee,1/6/2016,7.16
5334,Kenkatani,Hot Dog,1/10/2016,12.55
5335,Grouptu,Buzz Cola,1/22/2016,10.68
5336,GossipNight,Snow Plow,1/5/2016,5.02
5337,Scarypticew,Barley,1/20/2016,11.98
5338,DayWishFear,Hot Dog,1/20/2016,9.22
5339,Faxionan,Saxophone Reed,1/26/2016,3.06
5340,CrazyNumBrace,Buzz Cola,1/25/2016,11.24
5341,Quintin,Bowling Ball,1/8/2016,7.68
5342,Crawlergy,Almond Milk,1/7/2016,11.2
5343,Euphartn,Orange Punch,1/14/2016,6.26
5344,LuvBleak,Bowling Ball,1/11/2016,12.6
5345,Ineschic,Barley,1/14/2016,12.98
5346,Cognizant Technology Solutions,Hot Dog,1/13/2016,3.94
5347,Diaryptor,Left-handed Scissors,1/10/2016,8.64
5348,NozyGiga,Almond Milk,1/6/2016,12.85
5349,GurlyJinPersonal,Snow Plow,1/31/2016,8.68
5350,Saleurip,Flower Bouquet,1/21/2016,8.16
5351,Pedabrsel,Left-handed Scissors,1/19/2016,11.9
5352,BugsSlayr,Pacifier,1/26/2016,10.37
5353,PurpleShoes,Almond Milk,1/30/2016,3.52
5354,Mundelise,Bowling Ball,1/6/2016,10.39
5355,BabyPro,Squishee,1/1/2016,9.49
5356,SnoWord,Barley,1/10/2016,7.34
5357,Mediaux,Squishee,1/28/2016,10.42
5358,Mithelle,Barley,1/22/2016,11.59
5359,Finaldelu,Saxophone Reed,1/17/2016,11.73
5360,RightBeZeether,Almond Milk,1/17/2016,5.92
5361,Communique,Krusty-Os,1/30/2016,5.51
5362,Mudsalib,Saxophone Reed,1/10/2016,8.38
5363,Latinament,Snow Plow,1/16/2016,6.07
5364,Kalamicvi,Left-handed Scissors,1/23/2016,5.93
5365,NotePuff,Barley,1/16/2016,6.89
5366,Enerpeop,Orange Punch,1/5/2016,10.44
5367,Greygramid,Pacifier,1/29/2016,8.41
5368,RonzUber,Flower Bouquet,1/26/2016,3.62
5369,Enturis,Slingshot,1/18/2016,7.53
5370,Bedsoft,Bowling Ball,1/14/2016,12.12
5371,Boostleysse,Saxophone Reed,1/7/2016,3.19
5372,Parkettsto,Krusty-Os,1/2/2016,10.48
5373,IcyEye,Hot Dog,1/13/2016,3.13
5374,Hanglober,Saxophone Reed,1/2/2016,11.57
